Tahun Kelahiran,Kelas Pekerjaan,fnlwgt,Pendidikan,Jenjang Pendidikan,Status,Pekerjaan,Hubungan,Etnis,sex,pendapatan,pengeluaran,hours per week,Asal Negara,jumlah_anak,income,no_income
1990,5,259705,5,6,4,1,5,1,0,0,0,40,38,2,0,0
1977,2,176319,4,4,1,5,5,1,0,0,0,38,38,2,1,0
1986,2,498785,4,4,1,8,4,1,1,0,0,40,38,1,0,0
1971,2,233165,4,4,1,1,4,1,1,0,0,60,38,0,1,0
1992,2,356689,4,4,3,4,1,1,1,3887,0,40,38,3,0,0
1996,2,223745,5,6,0,4,1,1,0,0,0,40,38,0,0,0
2004,2,369678,4,4,0,4,0,5,1,0,0,43,38,0,0,0
1982,2,433170,5,6,1,9,4,1,1,0,0,60,38,2,1,0
1966,2,285885,2,2,3,12,1,1,0,0,0,40,38,1,0,0
2001,2,664670,4,4,0,9,5,2,1,0,0,40,38,0,0,0
1986,3,257250,4,4,0,10,0,1,1,0,0,52,38,0,0,0
1971,2,246117,4,4,1,9,4,1,1,0,0,40,24,2,0,0
1993,2,183801,9,8,1,2,4,1,1,0,1902,43,38,0,1,0
1983,4,125831,4,4,1,5,4,1,1,0,1887,55,38,1,1,0
2003,2,253612,5,6,0,2,5,1,0,1055,0,32,38,0,0,0
1970,2,279129,5,6,0,3,0,1,1,0,0,40,38,0,0,0
1983,2,116825,9,8,1,2,4,1,1,0,0,55,38,3,1,0
1977,2,362654,4,4,1,7,4,1,1,0,0,40,38,1,0,0
1973,5,168539,8,7,1,1,4,1,1,0,0,50,38,2,1,0
1990,2,188246,4,4,1,7,4,1,1,0,0,40,38,1,0,0
1993,2,163516,5,6,2,4,1,1,0,0,0,40,38,1,0,0
2002,2,122272,8,7,0,4,5,1,0,0,0,35,38,0,0,0
1977,2,162034,8,7,1,5,4,1,1,0,0,60,38,1,1,0
2003,2,433330,5,6,0,5,1,1,1,0,0,40,38,0,0,0
1980,2,282062,2,2,1,9,4,1,1,0,0,40,38,1,0,0
1986,5,745768,5,6,3,1,1,2,0,0,0,45,38,3,0,0
1993,2,308540,5,6,1,9,4,1,1,0,0,40,38,0,1,0
2003,2,57951,5,6,0,12,5,1,0,0,0,30,38,0,0,0
1991,2,213887,4,4,3,10,0,1,1,0,0,40,38,0,0,0
1981,5,438427,5,6,3,4,0,2,0,0,0,40,38,0,0,0
1998,2,216010,4,4,4,1,5,1,0,0,0,40,38,2,0,0
2002,2,308205,1,1,0,10,2,1,1,0,0,40,24,0,0,0
1974,2,138022,5,6,1,2,4,1,1,0,0,40,38,0,0,0
1998,2,259585,5,6,0,5,0,1,1,0,0,24,38,0,0,0
2004,2,173851,5,6,0,10,5,1,1,0,0,40,38,0,0,0
1994,2,154843,4,4,1,7,4,1,1,0,0,40,38,0,0,0
1997,2,275110,4,4,1,8,4,2,1,0,0,80,38,3,1,0
1993,2,202450,4,4,1,7,4,1,1,0,1573,40,38,0,0,0
1975,2,125421,4,4,3,4,1,1,0,0,0,38,38,3,0,0
1990,3,198664,8,7,1,9,4,3,1,15024,0,70,33,2,1,0
1979,2,117409,5,6,1,1,4,1,1,0,0,40,38,1,1,0
1986,5,103925,4,4,3,12,1,1,0,2036,0,20,38,2,0,0
1988,2,279721,4,4,1,6,4,1,1,0,0,40,38,2,0,0
1998,2,205036,4,4,0,8,0,1,1,0,0,42,38,0,0,0
2007,2,53367,2,2,0,12,5,1,0,0,0,35,38,0,0,0
1969,2,205527,4,4,3,12,0,1,1,0,0,20,38,0,0,0
1991,3,48702,7,5,1,10,4,1,1,0,0,65,38,1,0,0
1973,2,96609,5,6,1,9,4,1,1,0,0,40,38,0,0,0
2002,2,165065,5,6,0,9,5,1,0,0,0,40,20,0,0,0
2006,2,201871,3,3,0,12,5,1,1,0,0,20,38,0,0,0
1968,2,212864,8,7,1,2,4,1,1,0,0,40,38,2,1,0
1997,2,205188,3,3,1,7,4,1,1,0,0,40,38,3,0,0
1993,2,37546,8,7,1,1,3,1,0,0,1902,35,38,2,1,0
1992,2,340940,8,7,1,1,4,1,1,0,0,40,38,0,0,0
1997,2,168470,8,7,0,1,0,1,1,0,0,40,38,0,0,0
1994,2,229504,4,4,1,9,4,1,1,0,0,50,38,0,0,0
1977,5,186009,5,6,3,4,1,1,0,0,0,38,24,2,0,0
1972,2,119111,4,4,1,7,4,1,1,0,0,40,38,2,0,0
1989,2,139770,4,4,0,4,5,1,0,6849,0,40,38,0,0,0
1967,2,158827,4,4,4,9,1,1,1,0,0,40,38,3,0,0
1983,3,287037,4,4,1,2,4,1,1,0,0,40,38,0,0,0
1981,3,277647,4,4,1,1,4,1,1,0,0,35,38,0,0,0
1968,5,67662,9,8,3,2,0,1,0,0,0,39,38,2,0,0
1984,2,248406,5,6,3,7,5,1,1,0,0,32,38,0,0,0
2004,2,415913,5,6,0,8,0,1,1,0,0,30,38,0,0,0
1989,2,177102,4,4,3,8,1,1,0,0,0,40,38,0,0,0
1995,5,115305,7,5,1,11,4,1,1,7688,0,40,38,1,1,0
2005,2,389755,4,4,0,8,5,1,1,0,0,16,38,0,0,0
1957,2,184506,3,3,1,8,4,1,1,0,419,3,38,3,0,0
1989,2,454843,5,6,1,9,4,1,1,0,0,40,38,0,1,0
1974,2,187830,9,8,3,1,0,1,1,0,0,62,38,0,1,0
1978,5,226871,8,7,3,11,0,2,1,0,0,50,38,0,1,0
1987,2,336880,5,6,1,6,4,1,1,0,0,50,38,3,0,0
1983,2,339682,1,1,1,6,4,1,1,0,0,40,24,0,0,0
1995,2,111900,5,6,1,10,4,1,1,0,0,40,38,0,0,0
2006,2,80163,5,6,0,5,5,1,0,0,0,20,38,0,0,0
2005,2,293928,4,4,0,4,5,1,0,0,0,20,38,0,0,0
1998,5,294400,4,4,1,11,4,1,1,0,0,38,38,0,0,0
2005,2,225775,5,6,0,4,0,1,1,0,0,40,38,0,0,0
1997,2,191177,5,6,0,4,5,1,0,0,0,40,38,0,0,0
1994,2,180656,5,6,1,9,0,1,1,0,0,40,38,1,0,0
1992,2,168443,9,8,1,1,3,1,0,0,0,40,38,1,0,0
1962,2,254534,5,6,1,5,4,1,1,0,0,40,38,0,0,0
1983,2,198196,4,4,1,6,4,1,1,0,0,40,38,3,0,0
2000,2,215712,5,6,0,12,0,1,1,0,0,35,38,0,0,0
1959,2,191380,3,3,1,12,4,1,1,9386,0,50,38,2,1,0
1994,2,247444,5,6,1,7,4,1,1,0,0,40,26,1,0,0
1994,2,113364,5,6,1,8,4,1,1,0,0,40,29,0,0,0
2000,2,145111,4,4,0,7,0,1,1,0,0,45,38,0,0,0
1960,2,63676,3,3,1,12,4,2,1,0,0,40,38,0,0,0
1965,2,31782,3,3,1,6,4,1,1,0,0,45,38,2,1,0
1988,2,91037,4,4,1,4,3,1,0,0,0,40,38,2,1,0
1997,4,376936,4,4,0,5,0,1,1,0,0,50,38,0,0,0
1986,3,190387,4,4,1,9,4,1,1,0,0,50,38,1,0,0
1973,5,72436,4,4,1,1,4,1,1,0,0,57,38,0,1,0
1991,2,133278,4,4,0,4,5,2,0,0,0,40,38,0,0,0
1999,2,117589,6,5,0,4,0,1,0,0,0,40,38,0,0,0
1994,2,219318,4,4,0,7,2,1,0,0,0,35,31,0,0,0
1966,3,261230,5,6,3,2,0,1,0,0,0,40,38,0,0,0
1960,4,213574,4,4,1,9,4,1,1,2635,0,10,38,3,0,0
1961,4,64448,4,4,1,9,4,1,1,0,0,40,38,3,0,0
1984,5,196234,4,4,3,9,5,1,0,0,0,40,31,3,0,0
1990,5,172716,3,3,1,14,4,1,1,0,0,40,38,2,0,0
1999,5,120041,8,7,0,2,0,1,0,0,0,40,38,0,0,0
1977,3,28035,5,6,1,10,4,1,1,0,0,86,38,1,0,0
2004,2,196745,5,6,0,12,5,1,0,0,0,16,38,0,0,0
2001,2,194723,8,7,0,4,0,1,0,0,0,40,38,0,0,0
1990,2,113838,5,6,1,9,4,1,1,0,0,45,38,3,0,0
1981,2,206878,4,4,0,4,1,1,0,0,0,60,38,0,0,0
1987,2,120074,4,4,0,6,0,1,1,0,0,40,38,0,0,0
1979,5,264052,4,4,1,9,4,1,1,0,0,40,38,3,0,0
2005,5,536725,5,6,0,4,2,1,0,0,0,15,22,0,0,0
1987,2,200863,5,6,2,9,1,1,1,0,0,40,38,3,0,0
1999,2,259505,4,4,0,3,0,1,1,0,0,40,38,0,0,0
1978,2,187226,2,2,3,12,0,1,1,0,0,25,38,3,0,0
1988,3,164526,9,8,0,5,0,1,1,10520,0,45,38,0,1,0
1998,2,121559,4,4,1,9,4,1,1,0,0,40,38,1,0,0
1973,2,84278,8,7,1,2,4,1,1,0,0,55,38,1,1,0
1990,2,228881,5,6,4,7,0,5,1,0,0,40,38,2,0,0
1980,2,120277,8,7,1,2,4,1,1,15024,0,50,20,0,1,0
1969,2,227856,8,7,1,1,4,1,1,7298,0,60,38,2,1,0
1996,2,99478,4,4,1,4,4,2,1,0,0,40,38,3,0,0
1990,2,110476,4,4,1,4,4,1,1,0,0,40,38,2,0,0
1975,2,202874,4,4,4,4,1,1,0,0,0,40,3,3,0,0
1968,5,68658,5,6,1,1,4,1,1,0,0,40,38,2,1,0
1983,2,247752,4,4,1,5,4,1,1,0,0,40,38,1,0,0
1996,2,110145,4,4,1,4,4,1,1,0,0,40,38,3,0,0
1998,5,73392,4,4,0,8,5,4,1,0,0,30,38,0,0,0
1999,2,252752,4,4,0,12,1,1,0,0,0,40,38,0,0,0
2003,2,176690,5,6,0,12,5,1,1,0,0,24,38,0,0,0
1969,5,294395,7,5,2,2,1,1,0,6849,0,40,38,1,0,0
1983,2,195661,5,6,1,6,4,1,1,0,0,54,38,0,0,0
1993,2,467579,8,7,1,1,4,2,1,0,1887,40,38,1,1,0
2007,5,195262,3,3,0,9,5,1,1,0,0,35,38,0,0,0
1979,2,174533,5,6,1,6,4,1,1,7298,0,50,38,0,1,0
2001,3,121313,4,4,0,9,5,1,1,0,0,40,38,0,0,0
2002,5,48121,5,6,1,12,4,1,1,0,0,25,38,3,0,0
1999,2,135568,2,2,1,8,4,1,1,0,0,40,38,3,0,0
2006,2,376647,4,4,0,8,5,1,1,2176,0,25,38,0,0,0
1981,2,456236,9,8,1,1,4,1,1,0,0,50,38,3,1,0
1990,2,48935,8,7,1,2,3,1,0,0,0,40,38,0,0,0
1996,2,236861,8,7,3,9,1,1,1,0,0,50,38,2,0,0
1957,2,101132,2,2,1,9,4,1,1,1797,0,40,38,0,0,0
1998,2,158846,4,4,1,7,4,1,1,0,0,45,38,0,0,0
1996,5,200775,9,8,1,1,3,1,0,0,0,40,38,3,0,0
1988,2,32776,8,7,1,1,4,1,1,0,1977,40,38,0,1,0
1993,2,50276,8,7,3,2,0,1,1,0,0,60,38,2,0,0
1959,2,174904,4,4,4,2,0,1,0,0,0,40,38,1,0,0
1962,2,144583,4,4,1,2,4,1,1,0,0,40,38,1,0,0
1980,5,357814,3,3,1,12,2,1,0,0,0,35,24,2,0,0
1991,2,247205,8,7,1,11,4,2,1,0,0,40,8,2,0,0
1973,2,142835,3,3,1,7,4,1,1,0,0,40,38,2,0,0
1995,2,156819,6,5,3,2,1,1,0,0,0,35,38,2,0,0
1979,2,236040,5,6,1,2,4,1,1,0,0,40,38,1,1,0
2004,2,183083,5,6,0,2,5,1,0,0,0,20,38,0,0,0
1984,5,184018,7,5,1,7,4,1,1,0,0,38,38,3,1,0
1985,2,100669,5,6,1,9,5,3,1,0,0,40,38,1,0,0
2005,2,109005,5,6,0,2,5,1,0,0,0,40,38,0,0,0
1966,2,106546,4,4,3,4,1,1,0,2174,0,40,38,2,0,0
1972,2,96359,10,10,1,1,4,1,1,0,0,57,38,3,1,0
1983,2,184846,5,6,3,4,1,1,0,0,0,40,38,0,0,0
1993,2,356689,8,7,0,10,0,1,1,0,0,40,38,0,0,0
2001,2,34113,4,4,1,9,4,1,1,0,0,45,38,2,0,0
1979,3,193451,5,6,1,6,4,1,1,0,0,45,38,1,0,0
1995,2,160731,4,4,1,9,4,1,1,0,0,45,38,3,1,0
1999,2,236564,4,4,0,4,0,1,1,0,0,40,38,0,0,0
2006,2,139003,4,4,0,4,2,5,0,0,0,12,38,0,0,0
1967,2,226875,2,2,1,5,4,1,1,0,0,50,38,3,0,0
1997,2,133696,5,6,1,2,4,1,1,0,0,88,38,1,0,0
1995,2,112031,4,4,3,9,0,1,0,0,0,50,38,0,0,0
2007,2,127003,2,2,0,9,5,2,1,0,0,40,38,0,0,0
1985,2,230356,8,7,0,4,0,1,0,0,0,40,38,0,0,0
1997,5,192355,8,7,0,2,0,1,1,0,0,50,38,0,0,0
2002,2,39615,5,6,0,2,0,1,1,0,0,45,38,0,0,0
1992,5,117927,5,6,0,4,0,2,0,0,0,40,38,0,0,0
1994,2,59496,8,7,1,5,4,1,1,2407,0,40,38,1,0,0
1978,5,267588,8,7,1,2,3,1,0,0,0,70,38,1,0,0
1969,5,31965,5,6,1,4,4,1,1,0,0,40,38,3,0,0
1996,5,89564,8,7,1,11,4,1,1,0,0,50,38,2,0,0
1979,5,318280,5,6,1,2,4,1,1,7688,0,50,38,2,1,0
1988,2,131459,2,2,1,9,4,1,1,0,0,40,38,2,0,0
1972,5,207841,5,6,1,4,4,1,1,0,0,40,38,3,0,0
1978,2,117310,6,5,2,3,1,1,0,6497,0,40,38,2,0,0
1960,2,285052,5,6,2,1,0,1,0,0,0,10,38,3,0,0
1985,3,315640,8,7,0,5,5,3,1,0,0,60,18,0,0,0
2004,2,195411,4,4,0,5,5,2,0,0,0,20,38,0,0,0
1984,2,342164,4,4,4,4,1,1,0,0,0,37,38,2,0,0
1952,2,177769,3,3,1,5,4,1,1,0,0,15,38,3,0,0
2000,2,233499,5,6,1,6,4,1,1,0,0,40,38,3,1,0
2000,2,217226,5,6,0,12,0,1,1,0,0,30,38,0,0,0
2005,2,237848,5,6,0,12,5,1,1,0,0,3,38,0,0,0
1994,2,186420,8,7,0,3,0,1,0,0,0,35,38,0,0,0
1960,2,148606,3,3,4,12,0,1,0,0,0,35,38,1,0,0
1990,2,178615,4,4,0,8,0,1,1,0,0,40,38,0,0,0
2000,2,267945,8,7,0,4,5,1,0,0,0,40,38,0,0,0
2004,2,89991,5,6,0,12,5,1,0,0,0,32,38,0,0,0
1992,3,112115,8,7,1,2,4,1,1,7688,0,40,38,2,1,0
1977,2,192984,5,6,2,4,1,1,0,0,0,40,38,2,0,0
1975,3,111066,8,7,1,9,4,1,1,0,0,50,38,2,1,0
1968,2,95763,3,3,3,9,0,1,1,0,0,45,38,1,0,0
1998,2,244495,4,4,1,9,4,1,1,0,0,48,38,0,0,0
1986,5,86643,8,7,1,2,4,1,1,0,0,45,38,0,1,0
1989,2,148903,4,4,1,12,3,1,0,0,0,16,38,3,1,0
1998,2,262617,4,4,1,9,4,1,1,0,0,48,38,1,0,0
2003,2,240517,5,6,0,7,5,1,0,0,0,70,38,0,0,0
1985,3,237532,4,4,1,5,3,2,0,0,0,54,5,1,1,0
1986,5,200904,8,7,1,1,3,2,0,0,0,30,38,3,1,0
1980,5,185832,8,7,1,4,4,1,1,0,0,46,38,1,1,0
1978,2,199316,5,6,1,9,2,3,1,0,0,40,17,1,0,0
1970,2,86837,4,4,1,9,4,3,1,0,1902,40,38,0,1,0
1974,2,275181,1,1,3,12,0,1,1,0,0,37,4,0,0,0
2004,2,157595,5,6,0,8,0,1,1,0,0,40,38,0,0,0
1989,2,282979,4,4,1,5,4,1,1,5178,0,50,38,3,1,0
1997,5,216013,4,4,1,8,4,1,1,0,0,40,38,2,0,0
1967,4,161662,8,7,1,1,4,1,1,7688,0,60,38,2,1,0
1964,2,151369,9,8,1,1,4,1,1,0,0,60,38,1,1,0
1957,3,354405,4,4,2,12,0,1,0,0,0,20,38,2,0,0
1978,2,102569,9,8,1,1,4,1,1,15024,0,65,38,2,1,0
1981,2,167265,8,7,1,9,4,1,1,0,0,84,38,2,1,0
1991,2,204042,5,6,0,6,0,1,1,0,0,55,38,0,0,0
2000,2,403671,8,7,0,2,0,1,1,0,0,40,38,0,0,0
1986,3,180220,4,4,1,9,4,1,1,0,0,60,38,0,0,0
1997,2,386040,7,5,1,9,4,1,1,0,0,40,24,1,0,0
1987,2,152909,7,5,1,4,4,1,1,7688,0,40,38,1,1,0
1979,2,197240,3,3,1,5,4,1,1,7688,0,40,38,0,1,0
1978,2,177114,6,5,2,2,1,1,0,0,0,27,38,2,0,0
1991,2,203488,5,6,3,5,0,1,1,0,0,40,38,2,0,0
1995,2,185647,5,6,0,3,5,1,1,0,0,60,38,0,0,0
1977,2,167159,4,4,3,7,0,1,1,4650,0,40,38,3,0,0
1978,2,269045,11,9,1,2,4,2,1,0,0,40,38,0,1,0
1973,5,42017,5,6,3,2,0,1,0,0,0,40,38,2,0,0
2006,2,317425,3,3,0,12,5,2,1,0,0,7,38,0,0,0
1994,2,133602,8,7,3,1,0,1,1,0,0,40,38,2,0,0
2001,5,298871,5,6,1,4,4,3,1,0,0,40,40,2,0,0
1971,2,123703,4,4,3,6,0,1,1,0,0,40,38,0,0,0
2003,2,180052,5,6,0,6,5,1,1,0,0,30,38,0,0,0
1978,2,263568,4,4,1,7,4,1,1,0,0,40,38,3,0,0
1972,5,278522,5,6,1,6,4,2,1,0,0,40,38,3,0,0
2000,2,195808,5,6,0,7,5,1,1,0,0,40,38,0,0,0
1979,3,315984,4,4,1,9,4,1,1,7688,0,50,38,3,1,0
1989,2,261293,9,8,0,5,0,1,1,0,0,60,38,0,0,0
2007,2,24090,4,4,0,1,5,1,0,0,0,35,38,0,0,0
2005,2,198320,4,4,0,12,0,1,0,0,0,45,38,0,0,0
1943,3,123959,8,7,2,2,0,1,0,0,1668,3,16,1,0,0
1955,3,121136,4,4,1,2,4,1,1,0,0,13,38,0,0,0
1984,2,224910,4,4,0,7,0,1,0,0,0,40,38,0,0,0
2006,2,184277,4,4,0,5,5,1,0,0,0,25,38,0,0,0
1988,2,308945,4,4,1,7,4,1,1,0,0,40,38,3,0,0
1962,2,135480,4,4,1,5,4,1,1,0,0,16,38,1,0,0
2004,2,190772,6,5,0,12,0,1,0,0,0,40,38,0,0,0
2001,2,595461,2,2,0,9,0,1,1,0,0,40,24,0,0,0
1985,2,200153,8,7,3,4,0,1,1,0,0,40,38,2,0,0
1996,2,444304,8,7,1,3,4,1,1,0,0,40,38,0,0,0
1953,3,494223,5,6,4,5,1,2,1,0,1816,2,38,3,0,0
1997,2,114967,2,2,1,9,4,1,1,0,0,40,38,0,0,0
1983,3,129865,4,4,1,12,4,1,1,0,0,60,38,1,0,0
1985,2,117683,4,4,1,6,4,1,1,0,0,40,38,2,1,0
1985,2,388023,4,4,3,1,0,1,0,0,0,38,38,1,0,0
1980,2,755858,4,4,1,9,4,1,1,0,0,70,38,0,1,0
1995,2,214881,4,4,0,1,0,1,1,0,0,40,38,0,0,0
1982,5,65950,4,4,3,4,1,2,0,0,0,40,38,3,0,0
1993,2,347166,5,6,3,9,5,1,1,4650,0,40,38,2,0,0
2000,2,198148,5,6,0,12,5,1,1,0,0,30,38,0,0,0
1985,2,279272,6,5,0,6,0,2,1,0,0,60,38,0,0,0
1997,2,135308,8,7,0,5,0,2,0,0,0,40,38,0,0,0
1991,2,163110,4,4,1,8,4,1,1,3781,0,40,38,1,0,0
1992,2,231263,5,6,1,7,4,1,1,0,0,50,38,1,0,0
1984,5,78036,7,5,1,2,3,1,0,0,0,65,38,1,1,0
2005,5,20469,4,4,0,2,2,3,0,0,0,12,33,0,0,0
1985,5,193815,5,6,1,11,4,1,1,0,0,40,38,2,1,0
1998,2,106548,4,4,1,9,4,1,1,0,0,50,38,3,0,0
1997,2,176972,7,5,0,9,0,1,1,0,0,40,38,0,0,0
1982,2,253770,5,6,3,4,1,1,0,0,0,40,38,0,0,0
2000,2,174461,8,7,0,5,0,1,0,0,0,50,38,0,0,0
1997,2,267325,4,4,1,5,3,1,0,3464,0,40,38,3,0,0
1991,2,113326,5,6,1,9,4,1,1,0,0,50,38,0,0,0
2005,2,195985,4,4,0,12,0,1,0,0,0,50,38,0,0,0
1975,5,36177,8,7,1,1,4,1,1,0,0,45,38,1,1,0
1987,3,245372,8,7,3,3,0,1,1,0,0,15,38,3,0,0
1986,2,226311,4,4,1,12,3,1,0,0,0,25,38,3,0,0
1990,2,215047,5,6,0,1,0,1,1,0,0,45,38,0,0,0
1998,5,242464,4,4,1,11,4,1,1,3103,0,40,38,1,1,0
1977,5,27067,4,4,3,4,0,1,0,0,0,40,38,0,0,0
1994,2,182177,4,4,0,12,0,1,1,0,0,40,19,0,0,0
1988,2,177616,1,1,4,7,0,1,0,0,0,40,38,2,0,0
1961,4,222289,4,4,1,1,4,1,1,0,0,40,38,2,1,0
1989,2,194591,5,6,1,3,4,1,1,0,0,40,38,2,0,0
2002,2,219042,3,3,0,7,1,1,1,0,0,40,38,0,0,0
1973,5,184542,4,4,1,7,4,1,1,0,0,40,38,0,0,0
1990,2,153326,8,7,1,2,4,1,1,0,0,40,38,2,1,0
2000,2,35603,5,6,3,12,0,2,1,0,0,40,38,1,0,0
1989,5,194828,5,6,0,2,5,2,0,0,0,40,38,0,0,0
1972,2,172165,3,3,3,12,2,1,0,0,0,25,38,3,0,0
1999,5,192321,8,7,0,2,5,1,0,0,0,40,38,0,0,0
1989,3,120066,5,6,1,9,4,4,1,0,0,60,38,1,0,0
1994,2,191571,4,4,4,12,5,1,0,0,0,36,38,0,0,0
1966,3,61474,4,4,1,5,4,1,1,0,0,55,38,0,1,0
1984,2,96129,4,4,1,5,4,1,1,0,0,72,38,1,1,0
1989,2,242094,4,4,1,12,2,2,1,0,0,40,38,1,0,0
1972,5,135388,4,4,1,9,4,1,1,5013,0,40,38,0,0,0
1998,2,173992,5,6,1,9,4,1,1,0,0,45,38,3,1,0
1971,5,549341,8,7,1,2,4,2,1,0,0,35,38,1,0,0
2001,2,161708,6,5,0,12,5,1,0,0,0,20,38,0,0,0
1994,2,112115,4,4,1,7,4,1,1,0,0,60,19,1,1,0
1988,2,118909,6,5,0,4,1,2,0,0,0,40,21,0,0,0
1981,2,63503,8,7,1,2,4,1,1,0,0,40,38,0,1,0
1992,2,640383,8,7,3,2,1,1,0,0,0,40,38,2,0,0
1995,2,210869,5,6,0,5,5,2,1,0,0,80,38,0,0,0
1996,2,190525,8,7,1,1,4,1,1,0,0,46,38,1,1,0
1970,3,118365,3,3,3,12,0,2,0,0,0,10,38,1,0,0
1987,2,37109,4,4,1,12,3,3,0,0,0,60,28,1,0,0
1972,4,287927,4,4,1,1,3,1,0,15024,0,40,38,3,1,0
1993,2,176185,9,8,1,1,4,1,1,0,0,60,9,0,1,0
1998,2,205428,5,6,1,5,4,1,1,0,0,45,38,2,0,0
1991,3,103860,5,6,1,9,4,1,1,0,0,50,38,0,0,0
1989,3,191503,5,6,1,5,4,1,1,0,0,50,38,2,0,0
1956,2,253866,8,7,1,5,4,1,1,0,0,30,38,2,0,0
1956,2,185537,5,6,3,5,0,1,0,0,0,20,38,3,0,0
1971,2,95519,4,4,1,2,4,1,1,0,0,42,38,0,1,0
1983,2,215479,5,6,0,6,0,2,1,0,0,43,38,0,0,0
1999,2,274228,4,4,1,3,4,1,1,0,0,84,38,1,0,0
1977,2,431515,7,5,1,9,4,1,1,0,0,40,38,3,1,0
2000,2,165064,5,6,0,8,0,1,1,0,0,40,38,0,0,0
1995,2,157262,9,8,0,1,0,1,0,0,0,45,38,0,0,0
1991,2,333701,7,5,0,12,1,2,1,0,0,40,38,0,0,0
1996,2,245790,4,4,0,9,5,1,1,0,0,40,38,0,0,0
1984,5,163215,8,7,0,2,0,1,0,0,0,40,38,0,0,0
1981,2,162003,5,6,3,7,0,1,1,0,0,40,38,0,0,0
1991,2,182556,8,7,1,1,4,1,1,0,0,40,38,2,1,0
1981,5,114859,5,6,1,6,4,1,1,0,0,17,38,2,0,0
1968,2,146326,4,4,1,6,4,1,1,0,0,50,38,2,0,0
1967,2,190942,1,1,2,13,0,2,0,0,0,30,38,3,0,0
1970,2,181132,4,4,1,7,4,1,1,0,0,40,8,0,1,0
1996,2,218039,4,4,1,9,4,1,1,0,0,40,38,1,0,0
2000,2,199555,7,5,0,5,1,1,1,0,0,5,38,0,0,0
1999,2,267431,8,7,0,2,5,2,0,0,0,55,38,0,0,0
1967,2,218649,4,4,1,8,4,1,1,0,0,40,38,0,0,0
1989,2,202397,8,7,1,9,4,3,1,0,0,40,28,3,1,0
1987,5,367237,7,5,0,2,0,1,1,8614,0,40,38,0,1,0
2001,2,60331,5,6,0,9,0,1,1,0,0,40,38,0,0,0
1993,2,160594,6,5,0,2,5,1,1,0,0,3,38,0,0,0
1976,2,272778,5,6,3,12,1,1,0,0,0,32,38,0,0,0
1982,5,201495,5,6,1,11,4,1,1,0,0,72,38,0,1,0
1976,2,276664,10,10,1,2,4,1,1,0,1902,50,38,2,1,0
1977,2,386136,6,5,1,2,4,1,1,0,0,40,38,3,1,0
1979,2,187370,9,8,3,1,1,1,1,7430,0,70,38,1,1,0
1988,2,172129,2,2,1,8,4,1,1,0,0,40,38,0,0,0
1985,2,148015,4,4,0,7,0,2,0,0,0,52,38,0,0,0
1965,2,247187,4,4,3,4,0,1,0,0,0,40,38,2,0,0
1944,2,174995,4,4,1,4,4,1,1,0,0,8,1,1,0,0
1968,5,183169,9,8,2,2,0,1,0,0,0,40,38,0,0,0
1981,2,111895,8,7,1,2,4,1,1,0,0,50,38,2,1,0
1985,2,181661,4,4,1,8,4,1,1,0,0,40,38,2,0,0
2001,2,53306,4,4,0,9,0,1,1,0,0,30,38,0,0,0
1986,2,225707,4,4,1,7,4,1,1,0,0,40,4,2,1,0
2000,2,205844,8,7,0,1,5,2,0,0,0,65,38,0,0,0
1986,2,199256,4,4,3,4,1,1,0,0,0,40,38,3,0,0
1999,2,111058,6,5,0,1,5,1,1,0,0,40,38,0,0,0
2002,2,233955,8,7,0,2,0,4,0,14344,0,40,38,0,1,0
1994,2,78980,7,5,1,7,4,1,1,0,0,40,38,1,1,0
1965,2,245196,3,3,1,6,4,2,1,0,0,40,38,0,1,0
2004,2,218343,4,4,0,12,5,1,0,0,0,25,38,0,0,0
1984,2,291192,4,4,2,5,0,1,0,0,0,40,38,2,0,0
1986,2,66686,7,5,1,7,4,1,1,0,0,40,38,0,1,0
1982,2,250121,3,3,1,12,3,1,0,0,0,40,38,3,0,0
2003,2,56520,5,6,0,4,5,1,1,0,0,40,38,0,0,0
2004,5,340217,4,4,0,4,5,1,0,0,0,40,38,0,0,0
2005,2,358631,4,4,0,4,0,1,1,0,0,25,38,0,0,0
1987,2,170408,7,5,3,7,0,1,0,0,0,30,38,1,0,0
1977,2,503454,3,3,0,4,2,2,0,0,0,40,38,0,0,0
1966,2,87329,3,3,1,4,4,1,1,0,0,48,38,0,0,0
2001,2,45317,5,6,4,5,5,1,0,0,0,40,38,3,0,0
1997,2,164924,4,4,0,9,0,1,1,0,0,40,38,0,0,0
1980,2,216907,4,4,3,12,0,1,1,0,0,37,38,1,0,0
1969,2,376058,2,2,0,12,5,1,0,0,0,45,38,0,0,0
1979,2,377757,2,2,1,6,4,1,1,0,0,40,38,2,0,0
1961,5,39181,10,10,3,1,0,1,0,0,2559,60,38,1,1,0
1963,3,352448,8,7,1,6,4,1,1,0,0,60,38,1,0,0
1970,2,197189,8,7,1,6,4,1,1,0,0,40,38,2,0,0
1999,2,144483,4,4,4,1,1,1,0,0,0,40,38,0,0,0
1984,2,146520,9,8,1,1,4,1,1,0,0,40,38,3,1,0
2006,2,331511,5,6,0,1,5,1,1,0,0,30,38,0,0,0
2006,2,128086,3,3,0,8,5,1,1,0,0,18,38,0,0,0
1976,3,243631,4,4,1,1,4,3,1,0,0,30,33,2,0,0
