Tahun Kelahiran,Kelas Pekerjaan,fnlwgt,Pendidikan,Jenjang Pendidikan,Status,Pekerjaan,Hubungan,Etnis,sex,pendapatan,pengeluaran,hours per week,Asal Negara,jumlah_anak,income,no_income
1978,0,56841,2,2,0,2,0,1,0,0,0,40,0,3.0,0,0
1995,0,253801,2,2,0,3,0,1,0,0,0,40,25,1.0,0,0
1984,0,45687,3,3,1,5,1,2,0,4787,0,50,0,1.0,1,0
2000,0,256240,6,6,0,1,3,1,0,0,0,60,0,0.0,0,0
1990,0,294064,1,1,0,0,0,1,0,0,0,50,8,2.0,0,0
1973,0,112310,3,3,1,0,2,1,1,0,0,40,0,0.0,0,0
1996,3,190836,2,2,0,4,0,1,0,0,0,50,0,2.0,1,0
1989,0,325802,4,4,1,2,2,1,1,0,0,24,0,2.0,0,0
1997,0,163127,7,4,0,7,4,1,1,0,0,35,0,0.0,0,0
2007,0,375657,5,5,1,2,3,1,0,0,0,30,0,0.0,0,0
2000,0,448026,0,0,1,4,3,1,0,0,0,40,0,0.0,0,0
1975,0,82649,0,0,0,1,0,1,0,5013,0,45,0,2.0,0,0
2007,0,231438,5,5,1,7,3,1,1,0,0,12,0,0.0,0,0
1994,3,196342,3,3,1,4,3,1,0,0,0,25,0,0.0,0,0
1984,0,164663,2,2,0,2,0,1,0,0,0,40,0,0.0,0,0
2000,0,227070,5,5,0,6,4,1,1,0,0,40,0,0.0,0,0
1977,1,142581,3,3,0,7,0,2,0,0,0,40,0,1.0,1,0
1973,0,106728,0,0,0,0,0,1,0,5178,0,60,0,0.0,1,0
2000,0,283896,2,2,1,2,1,1,0,0,0,40,0,0.0,0,0
1958,0,127921,2,2,1,2,1,1,0,2050,0,55,0,0.0,0,0
1977,0,99911,5,5,1,0,1,1,1,0,0,55,0,0.0,0,0
1975,3,163352,9,8,0,1,0,1,0,0,0,85,0,3.0,1,0
1988,0,271767,0,0,1,1,1,1,0,0,0,40,0,0.0,0,0
1981,0,170214,3,3,0,0,0,1,0,0,0,50,0,2.0,1,0
1999,0,75821,3,3,1,1,3,1,1,0,0,40,0,0.0,0,0
1986,0,203482,6,6,0,1,0,1,0,0,0,45,0,0.0,0,0
1966,3,118253,2,2,0,2,0,1,0,0,0,70,0,0.0,0,0
1986,0,203836,3,3,0,4,0,1,0,0,0,50,0,2.0,1,0
1998,0,176077,3,3,1,1,2,1,1,0,0,40,0,0.0,0,0
1999,0,290528,2,2,0,6,0,1,0,0,0,40,0,2.0,0,0
1960,0,49194,5,5,0,1,0,1,0,0,0,30,0,1.0,0,0
1987,0,50862,2,2,0,1,0,1,0,0,0,55,0,3.0,0,0
2000,0,203027,4,4,1,6,3,1,0,0,0,40,0,0.0,0,0
1976,0,148254,2,2,0,2,4,1,1,0,0,16,0,2.0,1,0
1979,0,87583,2,2,0,1,4,1,1,0,0,14,0,0.0,0,0
2005,0,156587,3,3,1,7,3,1,1,0,0,38,0,0.0,0,0
1969,0,256526,2,2,1,6,1,1,0,4865,0,45,0,1.0,0,0
1970,0,28683,2,2,0,4,0,1,0,3464,0,40,0,0.0,0,0
1984,0,179735,7,4,1,7,2,1,1,0,0,50,0,1.0,0,0
2003,0,221955,6,6,1,2,5,1,0,0,0,40,4,0.0,0,0
1977,0,140644,2,2,0,0,0,1,0,0,0,40,0,1.0,1,0
1950,3,146929,2,2,0,4,0,1,0,0,0,55,0,2.0,0,0
1983,0,144460,3,3,2,6,3,1,0,0,0,40,32,0.0,0,0
1982,0,70055,2,2,0,2,0,1,0,0,0,40,0,3.0,0,0
1982,0,54611,3,3,1,2,1,1,0,0,0,40,0,3.0,0,0
1976,1,353824,2,2,0,2,0,1,0,0,0,72,0,2.0,1,0
1981,1,78765,3,3,1,0,2,1,0,0,0,40,0,0.0,0,0
1984,0,409922,3,3,0,1,0,1,0,7298,0,40,0,1.0,1,0
1969,0,141549,2,2,0,3,0,1,0,0,0,40,0,1.0,0,0
1975,2,201080,3,3,1,3,1,1,0,0,0,55,0,2.0,0,0
1984,0,123557,3,3,0,4,0,1,0,0,0,40,0,0.0,0,0
1984,3,237293,9,8,0,1,4,1,1,15024,0,40,0,1.0,1,0
2004,1,350845,3,3,1,7,3,1,1,0,0,10,0,0.0,0,0
1988,0,306567,2,2,0,2,4,1,1,0,0,40,0,2.0,1,0
1994,0,154882,9,8,3,5,1,1,0,0,0,35,0,0.0,0,0
1997,0,130856,0,0,1,1,1,1,0,0,0,40,0,0.0,0,0
1983,1,342834,3,3,1,7,1,1,1,0,0,40,0,1.0,0,0
1961,0,198559,2,2,0,1,0,1,0,0,0,16,0,3.0,0,0
1986,0,177305,2,2,0,3,0,1,0,0,0,45,0,2.0,0,0
2006,0,301762,2,2,1,7,3,1,1,0,0,25,0,0.0,0,0
1973,0,41474,5,5,0,5,0,1,0,0,0,40,4,3.0,0,0
1968,1,216824,9,8,0,7,0,3,0,0,0,40,18,2.0,1,0
1983,2,93227,0,0,0,0,0,3,0,0,1977,60,10,0.0,1,0
1982,3,177937,0,0,1,0,1,1,0,0,0,45,1,0.0,0,0
1983,0,194710,2,2,1,0,1,1,1,0,0,40,0,0.0,0,0
1973,0,22211,1,1,0,1,0,1,0,0,1902,60,0,1.0,1,0
1971,0,64322,6,6,1,1,1,1,0,0,0,40,0,3.0,0,0
1992,1,222900,0,0,1,1,1,1,1,0,0,50,0,0.0,1,0
1982,0,262425,3,3,0,1,0,1,0,0,0,50,0,1.0,0,0
1971,1,260106,9,8,1,1,1,1,1,0,0,50,0,1.0,0,0
1973,0,146767,7,4,0,1,0,1,0,0,0,40,0,3.0,1,0
1945,0,142171,6,6,0,1,0,1,0,1409,0,35,0,2.0,0,0
1970,0,349340,11,10,0,3,0,3,0,0,0,40,26,3.0,0,0
1992,0,130057,2,2,0,4,0,1,0,0,0,55,0,2.0,1,0
1974,0,163002,2,2,4,7,5,1,1,0,0,40,0,0.0,0,0
1963,0,203126,0,0,1,2,1,1,1,0,0,12,0,2.0,0,0
1969,0,183580,3,3,0,3,0,1,0,0,0,38,0,0.0,0,0
1984,2,175696,2,2,1,4,1,1,0,0,0,51,0,0.0,0,0
1981,1,101709,3,3,1,2,1,3,0,0,0,40,0,0.0,0,0
1979,2,197332,3,3,0,3,0,1,0,0,0,55,0,3.0,1,0
1958,1,36364,2,2,0,3,0,1,0,0,2267,40,0,2.0,0,0
1975,0,209057,3,3,1,2,1,1,0,0,0,40,0,3.0,0,0
1976,0,148995,1,1,0,0,0,1,0,0,0,40,0,2.0,1,0
1998,0,192208,2,2,1,2,1,2,1,0,0,32,0,0.0,0,0
1989,3,157473,2,2,0,3,0,1,0,0,0,40,0,3.0,0,0
1993,0,169269,6,6,1,3,2,1,0,0,0,40,0,0.0,0,0
1995,0,107108,3,3,0,7,0,4,0,0,0,40,0,1.0,0,0
2003,0,122322,3,3,1,5,3,1,1,0,0,60,0,0.0,0,0
1999,0,333677,2,2,1,6,3,1,0,0,0,36,0,0.0,0,0
1972,1,91689,3,3,0,2,0,1,0,0,0,40,0,0.0,0,0
1971,3,46704,1,1,0,1,0,1,0,0,0,50,0,3.0,1,0
1993,0,91964,3,3,1,7,5,1,0,0,0,40,0,0.0,0,0
1991,0,178107,0,0,1,3,3,1,0,0,0,20,0,0.0,0,0
1975,0,177211,0,0,0,0,0,1,0,0,0,50,0,0.0,1,0
1975,3,175622,0,0,0,1,0,1,0,0,0,40,0,0.0,1,0
1943,0,364099,3,3,1,7,1,1,1,0,0,20,0,1.0,0,0
2005,0,185097,2,2,1,2,1,1,1,0,0,37,0,0.0,0,0
2004,0,216889,3,3,1,2,3,1,0,0,0,40,0,0.0,0,0
1987,0,249720,0,0,1,7,2,2,1,0,0,27,0,0.0,0,0
1975,3,171540,3,3,0,2,0,1,0,0,0,60,0,2.0,0,0
1984,2,301007,0,0,0,1,0,1,0,0,0,60,0,0.0,0,0
1989,0,29145,7,4,1,2,1,1,0,0,0,40,0,0.0,0,0
1987,0,133328,2,2,1,4,2,1,1,0,0,40,0,0.0,0,0
1997,0,125298,3,3,1,7,2,1,1,0,0,50,0,0.0,0,0
1989,0,163392,3,3,0,2,0,3,0,0,0,40,0,0.0,0,0
1986,0,175120,2,2,1,3,1,1,0,0,0,40,0,2.0,0,0
1993,1,188900,4,4,1,7,1,1,1,3325,0,35,0,0.0,0,0
1975,0,235683,3,3,0,4,4,1,1,0,0,40,0,1.0,1,0
1995,2,168221,0,0,0,0,0,1,0,0,1740,70,0,2.0,0,0
1983,0,279297,2,2,1,4,1,2,1,0,0,60,0,0.0,0,0
1971,0,239284,2,2,1,7,2,1,1,0,0,40,0,3.0,0,0
1971,1,123011,1,1,0,0,0,1,0,0,0,60,0,3.0,1,0
2000,0,102493,2,2,0,2,0,1,0,0,0,40,0,0.0,0,0
2001,0,396099,2,2,1,5,1,1,1,0,0,25,0,0.0,0,0
2004,0,197997,2,2,1,2,3,1,0,0,0,40,0,0.0,0,0
1995,0,134566,1,1,0,4,0,1,0,0,0,20,0,0.0,0,0
1997,0,198813,2,2,2,7,3,2,1,0,0,40,0,0.0,0,0
1993,1,130057,1,1,0,0,0,1,0,7688,0,60,0,2.0,1,0
1979,0,317360,0,0,1,1,2,1,1,0,0,50,0,2.0,0,0
1955,0,113035,8,7,3,2,1,2,1,0,0,4,0,3.0,0,0
2002,0,208946,3,3,1,7,3,1,0,0,0,25,0,0.0,0,0
1975,2,58359,3,3,0,0,0,1,0,15024,0,50,0,3.0,1,0
1997,0,106758,2,2,1,7,2,1,1,0,0,45,0,0.0,0,0
1980,1,409505,0,0,1,2,1,1,0,0,0,40,0,2.0,0,0
1977,1,81654,3,3,1,0,1,1,0,0,0,56,0,3.0,1,0
2001,0,71864,3,3,1,0,1,1,1,0,0,35,0,0.0,0,0
1969,0,144071,0,0,0,2,0,1,0,0,0,18,0,2.0,1,0
1989,0,1226583,0,0,0,4,0,1,0,0,0,52,0,2.0,1,0
1999,0,374918,5,5,0,5,4,1,1,0,0,40,0,0.0,0,0
1994,0,67187,2,2,1,2,3,4,1,0,0,8,0,0.0,0,0
1985,3,34378,2,2,0,2,0,1,0,0,0,50,0,3.0,0,0
1981,1,216116,1,1,1,1,2,2,1,0,0,37,0,2.0,0,0
1978,0,147640,8,7,0,2,0,4,0,0,1902,40,0,0.0,0,0
1999,0,104097,0,0,0,3,0,1,0,2829,0,60,0,2.0,0,0
2002,1,201569,0,0,1,1,3,1,1,0,0,20,0,0.0,0,0
1957,0,407618,6,6,1,1,1,1,1,2050,0,40,0,0.0,0,0
1985,1,121838,2,2,1,5,2,2,1,0,0,40,0,2.0,0,0
1975,2,315998,0,0,0,0,0,1,0,0,0,50,0,0.0,0,0
1993,0,284395,0,0,0,4,0,1,0,0,0,40,0,3.0,0,0
2005,0,252292,2,2,1,1,3,1,0,0,0,40,0,0.0,0,0
1999,0,98155,3,3,1,1,3,1,0,0,0,40,0,0.0,0,0
1986,0,91039,0,0,0,4,0,1,0,15024,0,60,0,0.0,1,0
2006,0,173125,5,5,1,1,3,1,1,0,0,24,0,0.0,0,0
1971,1,173093,3,3,0,0,4,3,1,0,1887,40,18,1.0,1,0
1998,0,33610,2,2,1,2,3,1,0,0,0,40,0,0.0,0,0
2004,0,146879,2,2,1,5,1,1,0,0,2001,40,0,0.0,0,0
1995,0,197288,2,2,0,7,4,2,1,0,0,40,0,1.0,0,0
1988,0,156780,2,2,1,4,5,3,1,0,0,40,0,0.0,0,0
1984,3,155106,6,6,0,3,0,1,0,0,0,40,0,3.0,1,0
1975,0,23074,3,3,3,0,1,1,1,0,0,40,0,2.0,1,0
1998,1,166295,0,0,0,7,0,1,0,0,0,41,0,3.0,0,0
1990,0,36385,1,1,0,1,0,1,0,0,0,45,0,2.0,1,0
1974,1,307392,1,1,1,1,2,1,1,0,0,40,0,2.0,0,0
1993,0,155781,0,0,0,4,0,1,0,0,0,40,0,2.0,1,0
1990,3,80933,2,2,1,2,1,1,0,0,0,40,0,2.0,0,0
1978,1,167381,2,2,0,7,4,1,1,0,0,40,0,0.0,1,0
1934,1,187749,4,4,0,7,0,3,0,0,0,20,18,0.0,0,0
1951,3,190078,3,3,0,0,0,1,0,0,0,35,0,0.0,0,0
2005,0,60688,3,3,1,1,3,1,0,0,0,35,0,0.0,0,0
1991,3,131568,2,2,0,4,0,1,0,0,0,66,0,1.0,0,0
1988,0,83089,8,7,0,6,0,1,0,7298,0,40,4,1.0,1,0
1968,2,216636,5,5,0,0,0,1,0,0,1651,40,0,3.0,0,0
1980,0,108438,5,5,1,6,2,2,1,0,0,40,0,1.0,0,0
1967,0,158077,0,0,0,4,4,1,1,0,0,40,0,1.0,0,0
1961,0,254907,7,4,1,5,1,1,1,0,0,20,0,0.0,0,0
1995,0,327779,3,3,0,2,0,1,0,0,0,20,0,0.0,0,0
1981,1,255835,3,3,2,7,5,1,1,0,0,40,0,1.0,0,0
1992,1,203849,6,6,0,2,0,1,0,0,0,19,0,2.0,0,0
1977,1,171095,4,4,0,7,4,1,1,0,0,35,0,2.0,1,0
1999,0,168943,0,0,0,0,4,1,1,0,0,30,0,2.0,1,0
1995,0,152503,3,3,1,2,1,2,0,0,0,45,0,0.0,0,0
2004,0,279538,5,5,0,2,5,1,0,2961,0,35,0,2.0,0,0
2006,3,60981,5,5,1,5,3,1,1,0,0,4,0,0.0,0,0
1997,0,207611,0,0,1,0,3,1,1,0,0,40,0,0.0,0,0
2001,0,213115,2,2,1,7,3,2,1,0,0,40,0,0.0,0,0
1977,0,89146,2,2,0,2,0,4,0,0,0,40,0,0.0,1,0
1985,0,165743,3,3,0,3,0,1,0,0,0,45,0,2.0,1,0
1965,0,221336,5,5,3,5,5,3,1,0,0,40,18,0.0,0,0
1997,2,190911,2,2,1,4,3,1,0,0,0,45,0,0.0,0,0
1974,0,108435,1,1,0,0,0,1,0,99999,0,60,0,2.0,1,0
1989,3,361888,0,0,0,4,0,1,0,0,0,60,7,2.0,0,0
1934,1,214594,6,6,0,2,0,1,0,2653,0,40,0,2.0,0,0
1978,3,113434,0,0,0,3,0,1,0,0,0,40,0,1.0,0,0
1972,1,175339,0,0,0,2,0,1,0,0,0,40,0,0.0,1,0
2000,0,163665,2,2,1,5,1,1,1,2174,0,40,0,0.0,0,0
1985,0,50700,2,2,0,1,0,1,0,0,0,40,0,1.0,0,0
1999,0,192321,4,4,1,1,3,1,1,0,0,80,0,0.0,0,0
1993,0,31600,0,0,1,1,1,1,1,0,0,40,0,0.0,0,0
1998,0,195994,3,3,1,4,1,1,1,0,0,15,0,0.0,0,0
1983,2,151089,3,3,0,0,0,1,0,0,0,50,0,2.0,0,0
1980,0,151294,3,3,3,4,1,1,1,0,0,25,0,3.0,0,0
1962,1,202056,0,0,1,1,1,1,0,14084,0,40,0,0.0,1,0
1986,0,81965,7,4,1,2,1,1,1,0,0,40,0,0.0,0,0
1963,0,162432,2,2,3,0,1,1,1,0,0,40,0,3.0,0,0
1987,0,282951,2,2,0,1,0,1,0,0,0,40,0,0.0,0,0
1993,0,159187,3,3,0,3,0,1,0,0,0,40,0,3.0,1,0
1962,0,55621,3,3,0,1,0,2,0,0,0,35,0,0.0,1,0
1997,1,206889,4,4,1,2,1,1,0,0,0,40,0,0.0,0,0
1978,0,117849,3,3,0,4,0,1,0,15024,0,40,0,3.0,1,0
2002,0,333158,2,2,1,6,1,1,1,0,0,48,0,0.0,0,0
1973,0,243361,3,3,1,7,2,1,1,0,0,45,0,1.0,0,0
1984,0,94080,4,4,0,0,0,1,0,0,0,40,0,3.0,1,0
2003,0,131473,3,3,1,4,3,3,0,0,0,20,16,0.0,0,0
1989,3,169426,4,4,0,3,0,1,0,0,0,40,0,1.0,0,0
1960,0,312498,0,0,0,4,0,1,0,0,0,40,0,1.0,0,0
1943,0,122651,3,3,0,4,0,1,0,0,0,15,0,0.0,0,0
1989,1,215419,3,3,1,7,2,1,1,0,0,40,0,3.0,0,0
2000,0,201179,2,2,1,5,3,1,0,0,0,40,0,0.0,0,0
1995,0,209472,2,2,0,6,0,1,0,0,0,38,0,1.0,0,0
2000,1,387108,3,3,0,2,0,2,0,0,0,40,0,3.0,0,0
2003,3,318865,3,3,1,5,3,1,0,0,0,30,0,0.0,0,0
1981,0,387839,2,2,1,1,5,1,1,0,0,40,0,0.0,0,0
2002,0,89991,3,3,1,5,3,1,1,0,0,11,0,0.0,0,0
1975,0,148549,0,0,0,0,0,1,0,0,1902,50,0,3.0,1,0
2003,0,292264,2,2,1,3,1,1,0,0,0,35,0,0.0,0,0
1982,0,242564,6,6,1,2,1,2,0,0,2205,40,0,0.0,0,0
1994,0,241885,3,3,0,2,0,1,0,0,0,40,0,3.0,0,0
1968,0,112840,2,2,0,0,0,1,0,0,0,55,0,0.0,1,0
1992,3,129497,3,3,0,3,0,1,0,0,0,55,0,0.0,1,0
1977,0,191277,2,2,0,2,0,1,0,0,0,50,0,0.0,1,0
1998,0,189590,3,3,1,7,1,1,0,0,0,30,0,0.0,0,0
1956,3,234859,3,3,0,5,0,1,0,0,0,30,0,1.0,0,0
1968,0,179781,2,2,0,0,0,1,0,0,0,40,0,0.0,1,0
1986,0,193026,3,3,1,3,1,1,0,0,0,40,31,1.0,0,0
1988,0,165799,1,1,0,4,0,1,0,0,0,50,0,2.0,1,0
1973,1,68898,7,4,1,2,1,1,0,0,2444,39,0,2.0,1,0
1958,0,167711,2,2,3,4,1,1,1,0,0,40,0,2.0,1,0
1972,0,191529,3,3,0,0,0,1,0,0,1740,60,0,3.0,0,0
1978,0,82946,2,2,1,4,1,1,1,0,0,40,0,0.0,0,0
2004,0,34862,3,3,1,1,3,4,0,0,0,72,0,0.0,0,0
2004,0,691830,2,2,1,4,3,2,1,0,0,35,0,0.0,0,0
1973,0,146767,0,0,0,1,0,1,0,0,0,40,0,2.0,1,0
2000,0,420779,2,2,0,2,0,2,0,0,0,35,0,3.0,0,0
1978,0,110794,3,3,1,7,1,1,1,0,0,40,0,0.0,0,0
1973,0,84399,2,2,0,6,0,2,0,0,0,40,0,2.0,0,0
1984,0,137142,2,2,0,4,0,1,0,0,0,60,0,3.0,0,0
1962,0,257277,2,2,3,7,1,1,1,0,0,38,0,1.0,0,0
2007,0,168807,6,6,1,3,1,1,0,0,0,45,0,0.0,0,0
1972,0,167794,10,9,0,0,0,1,0,0,0,38,0,3.0,1,0
2007,0,53611,5,5,1,5,3,1,1,0,0,6,0,0.0,0,0
2002,0,205940,0,0,1,0,1,1,1,0,0,40,0,0.0,0,0
1981,0,55294,3,3,0,3,0,1,0,0,0,40,0,3.0,0,0
1998,0,223464,3,3,0,7,0,1,0,0,0,40,0,2.0,0,0
1996,0,535978,3,3,0,3,0,1,0,0,0,40,0,3.0,1,0
1976,1,205707,1,1,1,0,1,1,1,10520,0,50,0,2.0,1,0
1968,1,107314,3,3,1,7,1,2,1,0,0,40,0,2.0,0,0
1983,3,97277,7,4,1,5,2,1,1,0,0,10,0,0.0,0,0
2005,0,198459,2,2,1,7,3,1,0,0,2001,40,0,0.0,0,0
1985,3,122353,0,0,0,0,0,1,0,0,0,40,0,3.0,0,0
1978,0,164733,1,1,0,1,0,1,0,0,0,41,0,2.0,0,0
1953,0,118876,0,0,1,0,1,1,1,0,0,14,0,0.0,0,0
1972,0,108914,2,2,0,4,0,1,0,0,0,40,0,2.0,1,0
1992,0,235124,3,3,0,2,0,1,0,0,0,46,11,1.0,0,0
1987,3,154410,1,1,1,0,1,1,0,0,0,40,0,0.0,0,0
2001,0,82777,2,2,0,0,0,1,0,0,0,30,0,1.0,0,0
1987,0,129263,3,3,1,0,2,1,1,0,0,60,0,0.0,0,0
1999,0,268222,2,2,1,2,2,2,1,0,0,40,0,1.0,0,0
1992,1,128714,2,2,1,5,3,2,1,0,0,32,0,0.0,0,0
1965,0,294395,1,1,3,1,1,1,1,0,0,40,0,3.0,0,0
1990,0,306215,7,4,1,2,1,2,0,0,0,40,0,0.0,0,0
1971,2,55139,1,1,0,0,0,1,0,0,0,40,0,3.0,1,0
1994,1,141297,0,0,0,1,0,3,0,0,0,40,26,1.0,1,0
2006,0,155021,5,5,1,5,3,1,1,0,0,6,0,0.0,0,0
1960,0,170483,2,2,3,5,1,1,1,0,0,38,0,2.0,0,0
1979,0,34127,0,0,0,1,0,1,0,0,0,50,0,3.0,1,0
1957,3,252842,2,2,0,2,0,1,0,1797,0,20,0,1.0,0,0
1979,2,142719,2,2,0,4,0,1,0,0,0,40,0,3.0,0,0
1975,0,65087,1,1,0,0,0,1,0,15024,0,50,0,3.0,1,0
2004,1,235894,3,3,1,2,3,1,0,0,0,40,0,0.0,0,0
1990,3,426431,0,0,0,3,0,1,0,0,0,40,0,1.0,0,0
1990,0,241360,2,2,0,1,0,1,0,0,0,40,0,1.0,0,0
1993,0,206609,5,5,0,6,0,1,0,0,0,40,0,1.0,0,0
1999,3,191803,4,4,1,4,1,1,0,0,0,50,0,0.0,0,0
1967,3,275943,6,6,0,1,0,1,0,0,0,40,0,1.0,0,0
1967,0,299358,2,2,3,5,5,1,1,0,1719,25,0,3.0,0,0
1999,0,35854,3,3,0,4,2,1,1,0,0,40,0,0.0,0,0
1971,0,120839,5,5,2,2,3,1,0,0,0,40,0,0.0,0,0
1994,3,31510,4,4,1,3,1,1,0,0,0,50,0,1.0,0,0
1997,0,36440,9,8,1,1,1,1,1,0,0,65,0,0.0,1,0
1970,0,143804,5,5,0,6,0,1,0,0,0,40,0,3.0,0,0
1985,3,164593,10,9,1,1,1,1,0,4787,0,40,0,0.0,1,0
1948,3,237624,6,6,0,3,0,1,0,0,0,10,0,2.0,0,0
1969,1,200497,1,1,0,0,0,1,0,0,0,45,0,3.0,1,0
1977,0,170846,4,4,0,7,4,1,1,0,0,40,32,3.0,1,0
1983,0,274363,3,3,1,4,1,1,0,0,0,80,0,1.0,1,0
1999,0,257910,0,0,1,0,1,1,0,0,0,50,0,0.0,0,0
1989,0,174597,0,0,0,3,0,1,0,0,0,40,0,3.0,0,0
1991,2,201763,0,0,0,4,0,1,0,0,0,50,0,2.0,1,0
1960,1,182866,2,2,1,5,2,1,1,0,0,40,0,2.0,0,0
1973,0,146325,2,2,0,1,0,1,0,0,0,28,0,0.0,0,0
1974,0,339954,7,4,0,3,0,1,0,0,0,40,0,2.0,1,0
1982,3,27661,0,0,0,4,0,1,0,0,0,45,0,1.0,0,0
1977,0,230136,2,2,0,5,0,2,0,0,0,60,0,0.0,1,0
2001,0,315065,3,3,1,5,2,1,0,0,0,35,4,0.0,0,0
2000,0,450695,3,3,1,4,3,1,0,0,0,35,0,0.0,0,0
1989,0,178948,1,1,1,1,2,1,1,0,0,32,0,0.0,0,0
1983,1,109762,1,1,1,1,1,1,0,0,0,40,0,0.0,0,0
1990,0,81206,2,2,1,2,1,2,0,0,0,40,0,3.0,0,0
1992,1,29235,3,3,0,2,4,1,1,0,0,40,8,1.0,1,0
2003,0,231160,3,3,1,5,3,1,0,0,0,25,0,0.0,0,0
1981,3,110355,2,2,0,2,0,1,0,0,0,45,0,3.0,0,0
1995,0,183111,7,4,0,6,0,1,0,0,0,40,0,0.0,0,0
1973,1,195844,3,3,0,2,0,1,0,0,0,40,0,2.0,1,0
1998,0,190027,5,5,1,2,1,1,1,0,0,30,0,2.0,0,0
1989,0,200153,1,1,0,0,0,1,0,0,0,45,0,1.0,1,0
1983,0,146908,10,9,0,1,0,1,0,0,0,60,0,0.0,1,0
1995,0,350603,5,5,1,1,3,1,1,0,0,38,0,0.0,0,0
1980,0,124924,2,2,0,0,0,1,0,0,0,40,4,1.0,0,0
1996,0,162298,2,2,1,3,3,1,0,0,0,40,0,0.0,0,0
1999,1,334267,3,3,0,0,0,1,0,0,0,40,0,3.0,1,0
1975,2,143482,3,3,0,1,4,1,1,0,0,65,0,1.0,1,0
1993,0,132601,2,2,1,5,3,1,0,0,0,40,0,0.0,0,0
1960,0,183513,2,2,1,7,1,1,1,0,0,25,0,0.0,0,0
1984,1,95639,2,2,1,3,5,4,0,0,0,40,0,0.0,0,0
1980,1,193755,4,4,1,2,1,1,0,0,0,40,0,0.0,0,0
2002,0,211361,0,0,1,0,1,1,1,0,0,30,0,0.0,0,0
2003,0,170038,3,3,1,1,3,1,1,0,0,40,0,0.0,0,0
2004,0,283499,3,3,1,2,3,1,0,0,0,30,0,0.0,0,0
1993,0,151484,2,2,1,7,3,1,1,0,0,8,0,0.0,0,0
1960,3,178472,6,6,1,2,1,1,0,0,0,45,0,1.0,0,0
1985,0,77146,0,0,0,0,0,1,0,0,1887,50,0,0.0,1,0
1970,0,220055,0,0,1,4,2,1,1,0,0,40,0,1.0,0,0
1985,0,36376,3,3,0,2,0,1,0,0,0,60,0,3.0,0,0
1979,2,191776,1,1,1,4,2,1,1,25236,0,42,0,0.0,1,0
1999,0,181666,4,4,1,2,3,1,1,0,0,40,0,0.0,0,0
1969,3,194065,4,4,1,4,1,1,1,0,0,40,0,0.0,0,0
1986,0,179579,3,3,0,1,0,1,0,0,0,50,0,0.0,1,0
1990,0,24504,2,2,1,1,1,1,0,0,0,40,0,0.0,0,0
2002,0,212114,0,0,1,2,3,1,1,0,0,15,0,0.0,0,0
1961,0,101077,4,4,0,7,5,1,1,0,0,35,0,0.0,0,0
1962,0,123612,0,0,0,1,0,1,0,0,0,4,0,3.0,0,0
1966,1,69579,3,3,3,1,1,1,1,0,0,20,0,0.0,0,0
1997,0,113501,1,1,1,7,3,1,0,0,0,45,0,0.0,0,0
1995,0,228075,2,2,1,7,2,1,0,0,0,35,4,0.0,0,0
1984,0,214242,2,2,0,6,0,1,0,0,0,50,0,3.0,0,0
1972,0,169182,6,6,3,5,1,1,1,0,0,25,23,2.0,0,0
1998,0,33610,2,2,1,3,5,1,0,0,0,60,0,0.0,0,0
1982,0,184837,2,2,0,6,4,1,1,7298,0,40,0,0.0,1,0
2005,0,166153,3,3,1,5,3,1,1,0,0,30,0,0.0,0,0
1993,0,332379,3,3,0,2,2,1,0,0,0,50,0,2.0,0,0
1963,0,85434,2,2,0,2,0,1,0,0,0,40,0,2.0,0,0
1988,0,218948,6,6,1,5,2,2,1,0,0,40,0,0.0,0,0
1984,0,130760,7,4,0,0,0,1,0,0,0,50,0,2.0,1,0
1980,1,181344,3,3,0,0,0,2,0,0,0,38,0,2.0,1,0
1955,0,163595,2,2,3,1,1,1,1,0,0,20,0,3.0,0,0
2004,0,103840,2,2,1,6,3,1,1,0,0,42,0,0.0,0,0
1971,0,130143,2,2,0,6,0,1,0,0,0,48,0,2.0,0,0
1960,0,182979,2,2,0,6,0,1,0,0,0,40,0,0.0,0,0
1994,0,235271,0,0,0,4,0,1,0,0,0,40,0,3.0,1,0
1968,0,200235,7,4,0,3,0,1,0,0,0,48,0,2.0,1,0
1983,0,122215,1,1,0,1,0,1,0,15024,0,40,0,3.0,1,0
1964,0,349898,2,2,3,5,1,1,1,0,0,44,0,3.0,0,0
1960,0,181232,5,5,0,3,0,1,0,0,2179,40,0,3.0,0,0
1982,2,23813,3,3,0,1,0,4,0,2885,0,30,0,3.0,0,0
1981,1,413760,3,3,1,3,1,2,0,0,0,40,0,2.0,0,0
1993,0,145377,0,0,0,4,0,1,0,0,0,60,0,2.0,0,0
1984,0,254167,5,5,4,2,3,1,0,0,0,35,0,0.0,0,0
1954,3,36311,0,0,0,1,0,1,0,20051,0,35,0,0.0,1,0
1998,0,133373,0,0,1,1,3,1,0,0,0,44,0,0.0,0,0
1996,0,167062,3,3,1,7,2,1,0,0,0,40,0,2.0,0,0
1981,2,64048,6,6,1,4,3,1,1,0,0,44,15,0.0,0,0
1961,0,187635,2,2,1,0,1,1,0,0,0,40,0,0.0,0,0
1968,0,191917,4,4,1,7,2,1,1,4101,0,40,0,1.0,0,0
1986,0,461337,2,2,1,4,1,1,1,0,0,33,0,0.0,0,0
